time,desired_x,desired_y,desired_z,actual_x,actual_y,actual_z,error_x,error_y,error_z,error_norm
0.028,-0.04377635109317699,-0.7,0.04833892247711452,-0.05871952734271009,-0.7393440889445029,0.08582697216535373,-0.014943176249533098,-0.03934408894450292,0.03748804968823921,0.056361420499535485
0.029,-0.043768356659893,-0.7,0.04834350630729767,-0.05848048581094555,-0.7391758528332187,0.08563444804959841,-0.01471212915105255,-0.03917585283321878,0.03729094174230074,0.056051837841367295
0.03,-0.043760361746635265,-0.7,0.04834808930028059,-0.05821657131213587,-0.7389754726015696,0.08541042309676249,-0.014456209565500602,-0.03897547260156964,0.0370623337964819,0.05569278270978405
0.031,-0.04375236635349147,-0.7,0.04835267145601303,-0.057975144870503925,-0.7387970974919652,0.08521591989633884,-0.014222778517012452,-0.03879709749196525,0.036863248440325805,0.05537509628089354
0.032,-0.04374437048054928,-0.7,0.048357252774444734,-0.05771006120357531,-0.7385854991005963,0.0849907047814101,-0.01396569072302603,-0.03858549910059639,0.03663345200696537,0.055008099986819894
0.033,-0.043736374127896396,-0.7,0.04836183325552547,-0.057467434755440354,-0.73839593806031,0.08479497201411752,-0.013731060627543958,-0.03839593806031005,0.036433138758592054,0.054682389169560586
0.034,-0.0437283772956205,-0.7,0.048366412899204986,-0.05720232209325243,-0.7381721368577807,0.08456930446785607,-0.013473944797631934,-0.03817213685778076,0.036202891568651085,0.05430753703336476
0.035,-0.04372037998380929,-0.7,0.048370991705433075,-0.0569596820444679,-0.7379703994225856,0.08437307949034402,-0.013239302060658611,-0.03797039942258562,0.036002087784910944,0.053973888837441426
0.036000000000000004,-0.04371238219255045,-0.7,0.04837556967415954,-0.05669504434045948,-0.7377337450493198,0.08414799752306604,-0.012982662147909031,-0.03773374504931981,0.035772427848906496,0.053591525692958566
0.037,-0.04370438392193172,-0.7,0.048380146805334145,-0.05645287071279749,-0.7375191855909691,0.08395231734419532,-0.012748486790865772,-0.03751918559096912,0.03557217053886118,0.0532502818744867
0.038,-0.043696385172040775,-0.7,0.04838472309890672,-0.05618892249850075,-0.7372691856703746,0.08372889026936607,-0.012492537326459975,-0.03726918567037463,0.03534416717045935,0.052860815755711055
0.039,-0.043688385942965355,-0.7,0.04838929855482707,-0.055946803072680726,-0.7370415843985816,0.08353512947328783,-0.012258417129715371,-0.03704158439858163,0.035145830918460755,0.05251263844287751
0.04,-0.04368038623479317,-0.7,0.04839387317304504,-0.05568370217468059,-0.7367788024309249,0.08331501316310386,-0.012003315939887418,-0.036778802430924906,0.034921139990058817,0.05211761621573888
0.041,-0.04367238604761195,-0.7,0.048398446953510435,-0.05544141088070041,-0.7365388829901426,0.08312500113212712,-0.011769024833088462,-0.03653888299014263,0.034726554178616684,0.05176421042389797
0.042,-0.04366438538150943,-0.7,0.04840301989617311,-0.055180313208675134,-0.7362669988376539,0.08291166439468416,-0.011515927827165706,-0.03626699883765394,0.03450864449851104,0.051368846040528285
0.043000000000000003,-0.04365638423657334,-0.7,0.048407592000982935,-0.054939029008989435,-0.7360184084227681,0.0827288125841344,-0.011282644772416098,-0.036018408422768156,0.03432122058315147,0.05101538984156845
0.044,-0.043648382612891425,-0.7,0.04841216326788973,-0.054680697123896685,-0.7357395608439897,0.08252404603429944,-0.01103231451100526,-0.03573956084398977,0.03411188276640971,0.050622610745202225
0.045,-0.04364038051055143,-0.7,0.048416733696843406,-0.05444129012875421,-0.7354844043283896,0.08235011307891899,-0.010800909618202785,-0.03548440432838962,0.03393337938207558,0.05027202835980555
0.046,-0.04363237792964112,-0.7,0.048421303287793815,-0.054186220570028955,-0.7351999278800575,0.08215486040090496,-0.010553842640387834,-0.03519992788005755,0.03373355711311114,0.04988357838750998
0.047,-0.04362437487024824,-0.7,0.04842587204069086,-0.05394925419417728,-0.7349395232379693,0.0819907794380744,-0.010324879323929038,-0.03493952323796934,0.033564907397383534,0.04953762636365643
0.048,-0.04361637133246056,-0.7,0.04843043995548443,-0.053697747784084815,-0.7346502978002344,0.08180551591887185,-0.010081376451624255,-0.03465029780023443,0.033375075963387416,0.04915458253679077
0.049,-0.04360836731636584,-0.7,0.04843500703212446,-0.05346362787107991,-0.7343855018508271,0.08165175185112734,-0.009855260554714071,-0.034385501850827116,0.033216744819002886,0.048814352751063834
0.05,-0.043600362822051875,-0.7,0.04843957327056082,-0.05321593381277785,-0.7340920868220165,0.0814766380540979,-0.009615570990725977,-0.03409208682201659,0.03303706478353707,0.04843735375584873
0.051000000000000004,-0.043592357849606425,-0.7,0.04844413867074347,-0.05298504822356172,-0.7338234298660129,0.08133334008295084,-0.009392690373955292,-0.033823429866012944,0.03288920141220737,0.04810349893609437
0.052000000000000005,-0.04358435239911727,-0.7,0.048448703232622334,-0.05274147072320392,-0.7335261339038485,0.08116830357058875,-0.009157118324086652,-0.03352613390384851,0.03271960033796642,0.04773286830703091
0.053,-0.04357634647067221,-0.7,0.04845326695614735,-0.052514110012650536,-0.73325391897228,0.08103538808632454,-0.008937763541978325,-0.03325391897228003,0.032582121130177194,0.04740571022027643
0.054,-0.04356834006435904,-0.7,0.04845782984126849,-0.052274823456261894,-0.7329530074564973,0.0808803080910684,-0.008706483391902851,-0.03295300745649732,0.03242247824979991,0.04704169054509198
0.055,-0.043560333180265566,-0.7,0.048462391887935705,-0.052051163948992646,-0.7326774943055789,0.0807576475828212,-0.00849083076872708,-0.03267749430557898,0.03229525569488549,0.04672147666365376
0.056,-0.04355232581847957,-0.7,0.048466953096098955,-0.051816274790240556,-0.7323731872759827,0.0806123593157103,-0.008263948971760984,-0.03237318727598271,0.032145406219611344,0.04636424536253713
0.057,-0.04354431797908889,-0.7,0.04847151346570823,-0.05159643256624705,-0.7320945877122557,0.08049977986324171,-0.008052114587158155,-0.03209458771225571,0.03202826639753348,0.04605115588316728
0.058,-0.043536309662181326,-0.7,0.048476072996713526,-0.05136600302249534,-0.7317870774042404,0.08036409377606188,-0.007829693360314013,-0.03178707740424047,0.03188802077934835,0.045700856198148766
0.059000000000000004,-0.04352830086784471,-0.7,0.04848063168906484,-0.05115005360260745,-0.7315055750000378,0.08026139695770433,-0.007621752734762739,-0.03150557500003781,0.03178076526863949,0.045395037304679385
0.06,-0.043520291596166855,-0.7,0.04848518954271218,-0.05092411759506281,-0.7311950347897778,0.08013510932277959,-0.007403825998895955,-0.03119503478977781,0.03164991978006741,0.04505179526991214
0.061,-0.0435122818472356,-0.7,0.04848974655760556,-0.05071211030033958,-0.73091079395702,0.08004208254968902,-0.007199828453103976,-0.03091079395702001,0.03155233599208346,0.04475337550805297
0.062,-0.043504271621138776,-0.7,0.048494302733695,-0.05049068312036842,-0.7305973845604349,0.07992498255307515,-0.006986411499229642,-0.030597384560434926,0.03143067981938015,0.04441731105643497
0.063,-0.04349626091796424,-0.7,0.04849885807093056,-0.050282649824185184,-0.7303105569447571,0.07984140623169249,-0.006786388906220943,-0.03031055694475715,0.03134254816076193,0.04412641229351788
0.064,-0.04348824973779983,-0.7,0.04850341256926226,-0.05006573435381994,-0.7299944302585534,0.0797332803562435,-0.006577484616020111,-0.029994430258553417,0.03122986778698124,0.04379764596872227
0.065,-0.043480238080733376,-0.7,0.04850796622864016,-0.04986169510576678,-0.7297051586874543,0.07965893228500324,-0.006381457025033406,-0.02970515868745438,0.031150966056363083,0.04351438994923265
0.066,-0.04347222594685278,-0.7,0.048512519049014324,-0.049649285776486904,-0.7293864602355289,0.07955956706216132,-0.006177059829634124,-0.029386460235528933,0.03104704801314699,0.04319304693632827
0.067,-0.043464213336245866,-0.7,0.04851707103033483,-0.049449252379120116,-0.7290948812389224,0.07949422520433921,-0.00598503904287425,-0.029094881238922454,0.030977154174004387,0.0429175591963449
0.068,-0.04345620024900053,-0.7,0.048521622172551765,-0.049241337712051345,-0.7287737517172054,0.07940340892046234,-0.005785137463050816,-0.02877375171720542,0.030881786747910575,0.04260377161817016
0.069,-0.04344818668520462,-0.7,0.048526172475615206,-0.04904531601458206,-0.7284799971207028,0.0793468531274042,-0.005597129329377441,-0.028479997120702816,0.030820680651788987,0.04233618367973875
0.07,-0.04344017264494603,-0.7,0.04853072193947526,-0.04884188025897742,-0.728156573373872,0.07926437687198094,-0.005401707614031387,-0.028156573373872007,0.030733654932505683,0.042030091777392704
0.07100000000000001,-0.04343215812831265,-0.7,0.048535270564082064,-0.048649871638672994,-0.727860771306938,0.07921638994504306,-0.005217713510360343,-0.027860771306938092,0.03068111938096099,0.041770542234480054
0.07200000000000001,-0.043424143135392355,-0.7,0.04853981834938567,-0.04845089583940714,-0.7275351869451676,0.07914204824305986,-0.005026752704014786,-0.027535186945167656,0.030602229893674185,0.04147229481615332
0.073,-0.04341612766627304,-0.7,0.048544365295336275,-0.04826289817023165,-0.7272374624777825,0.07910241657655168,-0.004846770503958604,-0.02723746247778258,0.0305580512812154,0.04122092969174819
0.074,-0.04340811172104263,-0.7,0.04854891140188397,-0.04806836087321699,-0.7269098482661773,0.07903600775877304,-0.004660249152174362,-0.026909848266177372,0.030487096356889065,0.04093068409082934
0.075,-0.043400095299788985,-0.7,0.04855345666897892,-0.04788436917039937,-0.726610323810416,0.07900452171818001,-0.004484273870610386,-0.02661032381041606,0.030451065049201087,0.04068765670412233
0.076,-0.04339207840260005,-0.7,0.04855800109657128,-0.047694246898200926,-0.7262808079151168,0.07894584812649567,-0.004302168495600875,-0.02628080791511689,0.030387847029924392,0.04040557839642809
0.077,-0.043384061029563735,-0.7,0.048562544684611214,-0.047514253757701616,-0.725979603478217,0.07892230225964261,-0.004130192728137881,-0.02597960347821704,0.0303597575750314,0.040171048889363424
0.078,-0.04337604318076794,-0.7,0.04856708743304891,-0.04732852133894086,-0.7256483116223537,0.07887117034883757,-0.0039524781581729215,-0.025648311622353703,0.030304082915788663,0.039897310862202134
0.079,-0.04336802485630061,-0.7,0.04857162934183451,-0.04715251724671171,-0.7253455449661804,0.07885536349182033,-0.0037844923904110997,-0.025345544966180467,0.030283734149985822,0.0396714454784896
0.08,-0.043360006056249664,-0.7,0.048576170410918246,-0.046971148052055496,-0.7250126005293039,0.0788115838664838,-0.003611141995805832,-0.025012600529303985,0.03023541345556556,0.03940622740863943
0.081,-0.04335198678070305,-0.7,0.04858071064025031,-0.04679912161021571,-0.7247083872710041,0.07880331918346842,-0.0034471348295126575,-0.024708387271004106,0.030222608543218107,0.039189197583305496
0.082,-0.04334396702974871,-0.7,0.04858525002978091,-0.04662208772827777,-0.7243739113532136,0.07876670659442388,-0.0032781206985290634,-0.02437391135321365,0.030181456564642967,0.03893268485902138
0.083,-0.04333594680347458,-0.7,0.04858978857946025,-0.04645402582783251,-0.7240683650290617,0.07876579157598458,-0.003118079024357928,-0.024068365029061733,0.03017600299652433,0.038724666155056105
0.084,-0.04332792610196861,-0.7,0.0485943262892386,-0.04628129820202067,-0.723732476493211,0.07873616489158981,-0.0029533721000520596,-0.023732476493211085,0.030141838602351215,0.038477048764066775
0.085,-0.04331990492531877,-0.7,0.048598863159066155,-0.04611718616076333,-0.723425708599546,0.07874241132716515,-0.0027972812354445584,-0.02342570859954607,0.030143548168099,0.03827821967991094
0.08600000000000001,-0.043311883273613,-0.7,0.048603399188893184,-0.045948734700352434,-0.7230885240999526,0.07871959348912438,-0.002636851426739431,-0.023088524099952656,0.0301161943002312,0.03803969097784669
0.08700000000000001,-0.0433038611469393,-0.7,0.04860793437866995,-0.045788556377684905,-0.7227806441199695,0.0787328174233927,-0.0024846952307456052,-0.022780644119969495,0.03012488304472276,0.03785023164220551
0.088,-0.043295838545385615,-0.7,0.04861246872834671,-0.045624350051520865,-0.7224422781229165,0.07871663539313695,-0.00232851150613525,-0.022442278122916548,0.03010416666479024,0.03762098701206563
0.089,-0.04328781546903994,-0.7,0.04861700223787371,-0.04546808794759197,-0.7221333935448296,0.07873665707248942,-0.0021802724785520283,-0.022133393544829683,0.030119654834615706,0.0374410777789239
0.09,-0.04327979191799025,-0.7,0.048621534907201294,-0.045308094865750534,-0.7217939583441839,0.07872694177191832,-0.0020283029477602826,-0.02179395834418396,0.03010540686471702,0.03722131319077914
0.091,-0.043271767892324516,-0.7,0.04862606673627971,-0.0451557302096055,-0.7214841746742341,0.07875358558490818,-0.0018839623172809822,-0.021484174674234136,0.030127518848628465,0.037051133146239965
0.092,-0.043263743392130766,-0.7,0.048630597725059274,-0.044999917696406044,-0.7211437804042555,0.07875017183388139,-0.0017361743042752786,-0.021143780404255574,0.030119574108822114,0.03684104362657273
0.093,-0.043255718417496966,-0.7,0.04863512787349032,-0.044851430526133856,-0.7208332011767282,0.07878326624809533,-0.0015957121086368903,-0.020833201176728267,0.030148138374605005,0.03668076901944687
0.094,-0.04324769296851115,-0.7,0.04863965718152313,-0.04469976518669045,-0.7204919558233803,0.0787859927001516,-0.0014520722181792997,-0.02049195582338037,0.03014633551862847,0.03648054704079835
0.095,-0.0432396670452613,-0.7,0.04864418564910808,-0.04455513442349352,-0.7201806826090046,0.07882537019703657,-0.001315467378232224,-0.02018068260900463,0.030181184547928494,0.03633034965018494
0.096,-0.04323164064783545,-0.7,0.04864871327619545,-0.04440758220522372,-0.7198386920205615,0.0788340792742845,-0.0011759415573882742,-0.019838692020561544,0.030185365998089048,0.03614018345376342
0.097,-0.0432236137763216,-0.7,0.04865324006273565,-0.04426678446511815,-0.719526897507756,0.078879382482693,-0.0010431706887965506,-0.019526897507756047,0.030226142419957344,0.03600010579089898
0.098,-0.04321558643080779,-0.7,0.04865776600867899,-0.0441233250495508,-0.7191844030196188,0.0788938025120655,-0.0009077386187430064,-0.01918440301961888,0.030236036503386507,0.03582015092169826
0.099,-0.04320755861138204,-0.7,0.04866229111397588,-0.04398636790574236,-0.7188724039815196,0.07894451925467035,-0.0007788092943603192,-0.01887240398151968,0.030282228140694464,0.03569015994813878
0.1,-0.0431995303181324,-0.7,0.04866681537857666,-0.043847028741017015,-0.718529812180798,0.0789642538291093,-0.0006474984228846126,-0.018529812180798078,0.030297438450532635,0.035520528857649405
0.101,-0.04319150155114689,-0.7,0.04867133880243174,-0.0437139775623729,-0.7182180004098024,0.0790199775685189,-0.0005224760112260071,-0.01821800040980248,0.030348638766087163,0.03540068353956345
0.10200000000000001,-0.043183472310513574,-0.7,0.0486758613854915,-0.043578833825871806,-0.7178757254375033,0.07904466209022527,-0.0003953615153582321,-0.017875725437503376,0.030368800704733773,0.03524148020286137
0.10300000000000001,-0.043175442596320494,-0.7,0.04868038312770635,-0.043449784711526634,-0.717564500613485,0.07910503439292094,-0.0002743421152061401,-0.017564500613485023,0.030424651265214583,0.03513184239414743
0.10400000000000001,-0.0431674124086557,-0.7,0.04868490402902671,-0.04331893006389356,-0.7172229542376382,0.07913434005900032,-0.00015151765523786082,-0.0172229542376382,0.030449436029973603,0.034983156873202324
0.105,-0.043159381747607264,-0.7,0.048689424089402994,-0.04319399339737337,-0.7169127151011508,0.0791990381422799,-3.461164976610587e-05,-0.016912715101150888,0.0305096140528769,0.03488377387431728
0.106,-0.04315135061326323,-0.7,0.04869394330878565,-0.04306753021020869,-0.7165722996754431,0.07923266234381882,8.382040305453947e-05,-0.01657229967544316,0.030538719035033163,0.03474566883358786
0.107,-0.0431433190057117,-0.7,0.04869846168712508,-0.04294682178313713,-0.7162634365660209,0.07930139028417978,0.0001964972225745737,-0.016263436566020917,0.0306029285970547,0.03465656097785662
0.108,-0.04313528692504073,-0.7,0.04870297922437179,-0.04282485450121673,-0.7159245410053624,0.079339051404428,0.00031043242382400305,-0.015924541005362447,0.030636072180056206,0.03452906446955731
0.109,-0.043127254371338415,-0.7,0.048707495920476185,-0.042708489988899645,-0.7156174315835907,0.07941153462966173,0.0004187643824387702,-0.015617431583590746,0.030704038709185547,0.03445021808249262
0.11,-0.04311922134469282,-0.7,0.04871201177538878,-0.04259112110851089,-0.7152804290842503,0.07945296865760235,0.0005281002361819317,-0.015280429084250313,0.030740956882213566,0.0343333195728635
0.111,-0.04311118784519207,-0.7,0.04871652678906001,-0.04247921273392854,-0.7149754358851946,0.0795289504003541,0.000631975111263533,-0.014975435885194677,0.03081242361129409,0.034264683294825106
0.112,-0.043103153872924224,-0.7,0.04872104096144041,-0.042366540386078254,-0.7146406827249476,0.07957390870771557,0.0007366134868459703,-0.014640682724947673,0.03085286774627516,0.034158331900880794
0.113,-0.04309511942797742,-0.7,0.04872555429248043,-0.04225919494076904,-0.7143381518512697,0.07965314767157358,0.0008359244872083796,-0.014338151851269743,0.03092759337909315,0.03409981525581789
0.114,-0.04308708451043974,-0.7,0.04873006678213061,-0.04215131147364223,-0.7140059868605234,0.07970139550710323,0.0009357730367975034,-0.014005986860523456,0.030971328724972616,0.03400391951090149
0.115,-0.04307904912039931,-0.7,0.048734578430341444,-0.04204862918122726,-0.7137062473844011,0.07978366428298773,0.0010304199391720503,-0.013706247384401182,0.03104908585264629,0.03395539301640385
0.116,-0.04307101325794425,-0.7,0.048739089237063465,-0.04194562036421982,-0.7133769918344729,0.07983497970937767,0.0011253928937244306,-0.01337699183447294,0.031095890472314203,0.03386982172924685
0.117,-0.04306297692316267,-0.7,0.048743599202247204,-0.04184769426733354,-0.7130803556402283,0.07992006365653667,0.0012152826558291252,-0.013080355640228358,0.031176464454289468,0.03383111809381989
0.11800000000000001,-0.043054940116142706,-0.7,0.048748108325843226,-0.0417496388820128,-0.7127543133904485,0.07997423676048267,0.0013053012341299047,-0.012754313390448524,0.03122612843463944,0.033755702012996165
0.11900000000000001,-0.04304690283697249,-0.7,0.04875261660780204,-0.04165655455462712,-0.7124610752905249,0.08006193317547387,0.0013903482823453689,-0.012461075290524981,0.03130931656767183,0.033726618117994614
0.12,-0.04303886508574016,-0.7,0.04875712404807424,-0.04156352422680841,-0.7121385330951043,0.08011876544643529,0.0014753408589317507,-0.012138533095104376,0.03136164139836105,0.033661152201764744
0.121,-0.04303082686253386,-0.7,0.04876163064661039,-0.041475359689054615,-0.711848971114723,0.08020888291094358,0.0015554671734792427,-0.01184897111472305,0.03144725226433319,0.033641451656875945
0.122,-0.04302278816744175,-0.7,0.04876613640336104,-0.041387418871300055,-0.7115301990272909,0.08026818672440095,0.0016353692961416921,-0.01153019902729091,0.03150205032103991,0.033585697800894855
0.123,-0.04301474900055196,-0.7,0.048770641318276825,-0.04130424463044647,-0.7112445747921962,0.08036054456450394,0.0017105043701054895,-0.011244574792196205,0.03158990324622711,0.03357511391735603
0.124,-0.04300670936195267,-0.7,0.048775145391308325,-0.04122145067848336,-0.7109298266290127,0.08042214273034747,0.0017852586834693138,-0.010929826629012762,0.03164699733903914,0.03352880402406757
0.125,-0.04299866925173204,-0.7,0.048779648622406135,-0.04114332984855834,-0.7106483858151594,0.08051657054567787,0.0018553394031737003,-0.010648385815159478,0.03173692192327174,0.033527043083655686
0.126,-0.04299062866997824,-0.7,0.04878415101152089,-0.041065733156355366,-0.7103378996524835,0.08058029589766953,0.0019248955136228763,-0.010337899652483551,0.03179614488614864,0.033489882376385574
0.127,-0.042982587616779436,-0.7,0.04878865255860321,-0.04099272162681165,-0.7100608724718168,0.08067663313488274,0.0019898659899677887,-0.010060872471816862,0.031887980576279534,0.033496627095655075
0.128,-0.04297454609222382,-0.7,0.048793153263603714,-0.040920365798237386,-0.7097548711620157,0.08074232814656716,0.002054180293986435,-0.009754871162015788,0.03194917488296345,0.03346829759294476
0.129,-0.04296650409639958,-0.7,0.048797653126473065,-0.04085251243315979,-0.7094824728681117,0.0808404237013871,0.002113991663239785,-0.009482472868111769,0.03204277057491403,0.03348321069675517
0.13,-0.04295846162939489,-0.7,0.04880215214716191,-0.04078543447637773,-0.7091811645648417,0.08090794011959473,0.0021730271530171555,-0.009181164564841748,0.032105787972432825,0.03346337477161065
0.131,-0.04295041869129795,-0.7,0.04880665032562091,-0.04072278133267159,-0.7089135959682327,0.08100765195776398,0.0022276373586263554,-0.008913595968232713,0.03220100163214307,0.033486102600925695
0.132,-0.042942375282196965,-0.7,0.04881114766180075,-0.04066101186854645,-0.7086171746546928,0.08107685044839785,0.002281363413650518,-0.008617174654692805,0.0322657027865971,0.03347440655736324
0.133,-0.04293433140218014,-0.7,0.048815644155652094,-0.040603594425874065,-0.7083546226415607,0.08117804523956446,0.0023307369763060776,-0.008354622641560727,0.03236240108391236,0.033504582645536886
0.134,-0.042926287051335686,-0.7,0.04882013980712564,-0.04054715790488722,-0.7080632686581727,0.08124879504248914,0.002379129146448465,-0.00806326865817275,0.03242865523536349,0.03350066025205205
0.135,-0.04291824222975183,-0.7,0.04882463461617209,-0.04049500530284868,-0.7078059067085528,0.08135134780331266,0.0024232369269031537,-0.007805906708552857,0.032526713187140566,0.03353790881234311
0.136,-0.04291019693751677,-0.7,0.048829128582742146,-0.040443920227043725,-0.7075197872779571,0.08142352639445391,0.002466276710473045,-0.007519787277957102,0.032594397811711764,0.03354138473925112
0.137,-0.04290215117471876,-0.7,0.048833621706786526,-0.04039705550684141,-0.7072677759812157,0.08152732013854021,0.0025050956678773495,-0.007267775981215752,0.03269369843175368,0.0335853240145872
0.138,-0.042894104941446,-0.7,0.048838113988255966,-0.040351334654625884,-0.7069870457295363,0.08160081289804622,0.002542770286820116,-0.006987045729536345,0.03276269890979025,0.03359581712969248
0.139,-0.04288605823778675,-0.7,0.0488426054271012,-0.04030977500357412,-0.7067405332959552,0.0817057382910937,0.002576283234212634,-0.006740533295955253,0.032863132863992506,0.03364606256388986
0.14,-0.04287801106382925,-0.7,0.04884709602327297,-0.04026942565603714,-0.706465334770017,0.08178043817683374,0.002608585407792109,-0.006465334770017095,0.032933342153560766,0.033663189048597886
0.14100000000000001,-0.04286996341966174,-0.7,0.04885158577672202,-0.04023318265403786,-0.7062244575380703,0.08188639319577674,0.002636780765623882,-0.006224457538070327,0.03303480741905472,0.033719356246275485
0.14200000000000002,-0.04286191530537248,-0.7,0.04885607468739915,-0.04019820682200755,-0.7059549217187978,0.08196220042165563,0.0026637084833649252,-0.0059549217187978565,0.033106125734256475,0.0337427325018849
0.14300000000000002,-0.04285386672104972,-0.7,0.048860562755255105,-0.040167286689635706,-0.7057198046582687,0.0820690900167836,0.002686580031414011,-0.005719804658268712,0.033208527261528495,0.03380443995207769
0.14400000000000002,-0.04284581766678172,-0.7,0.04886504998024066,-0.04013768134108059,-0.7054560514709566,0.08214591173544525,0.0027081363257011326,-0.005456051470956624,0.03328086175520459,0.03383368527342757
0.145,-0.04283776814265676,-0.7,0.048869536362306634,-0.040112085189313904,-0.7052268086824679,0.08225364749450174,0.002725682953342856,-0.005226808682467943,0.03338411113219511,0.03390055681920313
0.146,-0.0428297181487631,-0.7,0.0488740219014038,-0.040087842476992,-0.7049689475050019,0.08233139748398972,0.002741875671771102,-0.004968947505001986,0.03345737558258592,0.033935295819855944
0.147,-0.042821667685189024,-0.7,0.048878506597482996,-0.040067566558935834,-0.704745682716922,0.08243989729719069,0.0027541011262531903,-0.004745682716921995,0.03356139069970769,0.0340069628629454
0.148,-0.042813616752022825,-0.7,0.04888299045049503,-0.0400486740484032,-0.7044938128874122,0.08251849565108353,0.0027649427036196272,-0.004493812887412241,0.0336355052005885,0.03404682764253063
0.149,-0.04280556534935277,-0.7,0.048887473460390726,-0.040033710013641,-0.7042766199514479,0.08262768337584446,0.0027718553357117745,-0.004276619951447902,0.033740209915453734,0.03412293107794403
